order_id,order_date,customer_id,product_id,store_id,discount,quantity,sales_amount
O013483,2025-12-12,C06747,P023,S001,5,9,19117
O013484,2025-10-18,C09806,P038,S010,0,1,23747
O013485,2025-10-24,C05675,P041,S005,15,1,14840
O013486,2024-06-22,C05243,P031,S028,10,2,13032
O013487,2025-08-21,C02848,P016,S032,0,2,18396
O013488,2025-02-16,C08215,P003,S007,5,2,14396
O013489,2024-03-25,C02704,P080,S042,0,2,45452
O013490,2025-01-28,C04866,P016,S002,20,1,7358
O013491,2025-05-26,C06663,P068,S022,0,1,12116
O013492,2025-04-26,C03349,P069,S028,0,1,24387
O013493,2024-05-08,C09111,P054,S033,0,3,67881
O013494,2025-02-12,C00377,P092,S039,15,1,2061
O013495,2025-03-04,C06435,P087,S031,5,8,60648
O013496,2024-08-04,C09443,P042,S034,0,5,118695
O013497,2025-09-17,C09389,P064,S010,0,1,2120
O013498,2025-05-04,C09863,P019,S028,5,4,74366
O013499,2025-06-10,C07621,P089,S024,5,4,17829
O013500,2025-05-23,C06486,P083,S014,10,2,25781
O013501,2024-06-06,C01357,P062,S036,10,5,42588
O013502,2024-07-28,C01767,P003,S002,0,2,15154
O013503,2026-01-24,C05506,P008,S034,10,1,9141
O013504,2025-10-24,C09558,P090,S035,0,4,57120
O013505,2025-03-14,C05427,P031,S048,5,2,13756
O013506,2025-03-09,C03842,P019,S043,0,2,39140
O013507,2025-11-24,C03245,P081,S011,15,4,42911
O013508,2024-04-11,C00544,P065,S032,5,4,87141
O013509,2024-12-15,C06048,P053,S038,15,1,253
O013510,2024-09-07,C08968,P013,S036,20,2,24345
O013511,2024-02-21,C01621,P059,S047,5,2,27584
O013512,2024-08-01,C04313,P057,S042,5,1,22615
O013513,2025-02-24,C08724,P043,S017,20,7,67513
O013514,2025-07-08,C07829,P012,S021,0,1,11009
O013515,2025-06-23,C00889,P096,S031,0,4,76880
O013516,2025-09-15,C00393,P088,S005,5,1,6919
O013517,2024-04-26,C09814,P098,S022,5,4,31467
O013518,2024-07-27,C03458,P024,S029,5,2,6368
O013519,2025-09-29,C07669,P042,S001,25,5,89021
O013520,2024-09-02,C02364,P009,S030,5,4,4890
O013521,2024-11-22,C07355,P048,S026,5,1,15759
O013522,2025-07-18,C09541,P068,S022,0,2,24232
O013523,2026-01-12,C00318,P048,S010,0,5,82945
O013524,2025-04-22,C06538,P025,S013,5,2,37821
O013525,2024-04-03,C08897,P100,S025,20,2,23036
O013526,2025-10-02,C03772,P024,S015,15,5,14246
O013527,2025-01-13,C09234,P023,S001,5,5,10621
O013528,2025-10-29,C04245,P062,S011,5,3,26972
O013529,2025-11-25,C04654,P079,S044,10,3,34217
O013530,2025-05-23,C06886,P089,S049,0,3,14076
O013531,2025-12-10,C04007,P061,S035,5,2,34405
O013532,2025-09-13,C04643,P010,S013,0,12,108372
O013533,2024-03-08,C02128,P010,S019,5,5,42897
O013534,2025-04-27,C04614,P070,S048,10,10,106335
O013535,2025-10-13,C02750,P069,S012,5,3,69502
O013536,2025-03-13,C08436,P060,S009,0,2,49044
O013537,2024-10-25,C08201,P093,S020,5,3,24624
O013538,2025-12-03,C03655,P084,S018,5,2,3074
O013539,2025-07-12,C09516,P065,S025,0,2,45864
O013540,2025-06-05,C05440,P086,S006,10,1,10441
O013541,2024-02-29,C02371,P057,S005,0,3,71418
O013542,2024-04-05,C02604,P087,S038,15,9,61047
O013543,2025-07-07,C05748,P090,S047,10,5,64260
O013544,2025-02-16,C03534,P014,S012,15,4,25731
O013545,2025-06-22,C07566,P036,S002,0,2,32676
O013546,2024-07-01,C08585,P062,S003,5,1,8990
O013547,2025-03-12,C01252,P076,S026,0,5,73850
O013548,2025-08-14,C02967,P015,S031,0,2,22114
O013549,2025-07-14,C09359,P049,S006,10,10,168291
O013550,2024-06-27,C07572,P080,S030,25,4,68178
O013551,2026-02-02,C03008,P015,S032,10,5,49756
O013552,2024-07-15,C07814,P072,S018,0,8,86136
O013553,2026-01-22,C07207,P044,S039,20,5,46896
O013554,2024-12-25,C08385,P078,S009,10,2,35227
O013555,2024-06-28,C08519,P002,S035,15,3,21427
O013556,2025-08-04,C04121,P076,S009,10,7,93051
O013557,2025-06-06,C04198,P063,S044,5,1,7683
O013558,2024-04-27,C08855,P024,S006,0,1,3352
O013559,2025-11-20,C04838,P002,S035,0,4,33612
O013560,2024-03-23,C04026,P082,S004,25,4,61287
O013561,2025-09-20,C04258,P004,S030,0,5,1295
O013562,2025-05-16,C04774,P092,S045,10,2,4365
O013563,2025-08-10,C09078,P089,S026,0,4,18768
O013564,2024-07-16,C03954,P040,S010,25,3,31167
O013565,2025-10-31,C02295,P007,S006,5,1,14420
O013566,2025-08-03,C06318,P076,S031,0,11,162470
O013567,2025-04-09,C03468,P061,S026,0,4,72432
O013568,2024-08-04,C01033,P044,S007,5,2,22275
O013569,2025-05-13,C01472,P083,S008,0,1,14323
O013570,2026-01-12,C05114,P068,S021,0,2,24232
O013571,2024-11-26,C05691,P002,S038,0,1,8403
O013572,2024-04-08,C06806,P088,S048,25,1,5463
O013573,2025-07-10,C04072,P045,S033,0,2,12256
O013574,2026-01-07,C07740,P011,S016,0,2,42496
O013575,2025-11-01,C01149,P088,S003,25,2,10926
O013576,2024-09-18,C08233,P039,S003,0,1,3063
O013577,2024-06-22,C06481,P073,S035,10,2,39679
O013578,2025-06-29,C03757,P007,S023,0,1,15179
O013579,2024-08-31,C07409,P029,S012,0,2,34108
O013580,2024-10-24,C07262,P099,S024,10,12,207846
O013581,2025-10-31,C06664,P064,S037,0,1,2120
O013582,2024-04-02,C03797,P024,S013,5,1,3184
O013583,2024-10-12,C03448,P067,S015,10,1,18678
O013584,2025-09-03,C08277,P001,S007,10,2,27806
O013585,2024-09-15,C07833,P097,S024,0,11,163130
O013586,2024-11-28,C04458,P046,S050,0,1,18420
O013587,2024-06-22,C05371,P098,S044,5,1,7866
O013588,2024-10-06,C02640,P043,S013,15,5,51238
O013589,2025-05-30,C09223,P010,S019,20,4,28899
O013590,2025-10-16,C07688,P079,S003,5,5,60196
O013591,2025-02-05,C00931,P075,S005,0,2,6650
O013592,2024-04-28,C01822,P033,S050,10,3,21753
O013593,2024-11-15,C05903,P061,S037,0,5,90540
O013594,2025-12-14,C05828,P096,S043,25,6,86490
O013595,2024-12-31,C03810,P038,S010,10,2,42744
O013596,2025-10-17,C09786,P020,S048,0,4,79880
O013597,2024-11-03,C05532,P096,S049,10,8,138384
O013598,2025-02-22,C09313,P072,S020,15,8,73215
O013599,2024-02-21,C09874,P053,S016,5,5,1415
O013600,2025-12-14,C01925,P055,S044,0,5,99005
O013601,2024-07-21,C02441,P017,S048,5,2,12127
O013602,2025-10-31,C07014,P046,S007,10,4,66312
O013603,2024-12-07,C03443,P100,S034,30,1,10078
O013604,2025-03-25,C01208,P002,S034,20,4,26889
O013605,2024-03-17,C09359,P098,S015,20,3,19874
O013606,2025-11-29,C05583,P011,S005,10,4,76492
O013607,2025-12-28,C08254,P078,S010,10,3,52841
O013608,2024-04-15,C08355,P082,S042,5,4,77630
O013609,2025-09-24,C04648,P010,S044,0,4,36124
O013610,2024-07-30,C07403,P023,S008,30,10,15651
O013611,2025-01-27,C09276,P088,S021,0,2,14568
O013612,2024-05-13,C00239,P044,S045,5,5,55689
O013613,2024-05-24,C03787,P075,S007,10,2,5985
O013614,2025-12-14,C08630,P056,S040,5,1,19716
O013615,2024-10-29,C08721,P028,S009,5,8,3632
O013616,2024-06-06,C08297,P027,S043,5,9,63381
O013617,2024-05-26,C07261,P048,S029,5,3,47278
O013618,2025-05-17,C09431,P072,S020,5,9,92057
O013619,2025-12-15,C06633,P037,S017,5,3,56737
O013620,2024-08-13,C08343,P064,S039,0,1,2120
O013621,2024-06-09,C01794,P047,S022,5,4,39292
O013622,2025-11-23,C06957,P049,S007,20,6,89755
O013623,2025-03-21,C08823,P066,S045,5,5,5595
O013624,2025-05-09,C08108,P045,S028,25,1,4596
O013625,2024-07-28,C00207,P058,S006,5,2,20134
O013626,2025-08-09,C02823,P065,S017,0,3,68796
O013627,2024-04-03,C09026,P068,S002,0,2,24232
O013628,2025-09-09,C01501,P003,S037,20,1,6061
O013629,2025-02-22,C06708,P090,S008,0,7,99960
O013630,2024-03-16,C04322,P071,S007,0,11,131560
O013631,2024-02-29,C08996,P086,S016,15,5,49308
O013632,2024-11-06,C06834,P010,S002,0,3,27093
O013633,2026-01-31,C06250,P010,S022,5,4,34317
O013634,2024-07-03,C03148,P039,S043,20,1,2450
O013635,2025-09-26,C04612,P065,S049,10,2,41277
O013636,2025-01-05,C01847,P058,S007,25,2,15895
O013637,2025-10-27,C08135,P037,S026,0,3,59724
O013638,2025-12-14,C06419,P075,S034,0,1,3325
O013639,2024-04-20,C03720,P034,S039,10,5,93145
O013640,2024-02-20,C06095,P010,S012,30,8,50573
O013641,2026-01-14,C02066,P078,S041,10,2,35227
O013642,2024-05-16,C04381,P038,S035,10,1,21372
O013643,2025-12-21,C04746,P061,S002,0,1,18108
O013644,2024-04-11,C08186,P066,S029,15,6,6007
O013645,2024-03-02,C06401,P074,S020,10,6,64611
O013646,2025-08-25,C09435,P096,S019,5,11,200849
O013647,2025-05-20,C02405,P029,S037,5,1,16201
O013648,2025-12-26,C00256,P050,S045,10,12,6469
O013649,2024-02-11,C06478,P065,S026,0,5,114660
O013650,2025-09-21,C07536,P004,S037,25,5,971
O013651,2025-11-28,C06141,P097,S013,10,11,146817
O013652,2025-09-05,C06159,P024,S023,5,4,12737
O013653,2024-09-02,C00179,P041,S025,5,3,49758
O013654,2024-08-01,C07613,P022,S047,25,1,2484
O013655,2025-09-14,C07940,P010,S023,20,5,36124
O013656,2024-12-26,C05523,P044,S003,0,5,58620
O013657,2024-07-27,C04184,P060,S014,0,1,24522
O013658,2024-07-26,C06238,P026,S015,10,3,15751
O013659,2025-08-10,C04941,P014,S035,0,2,15136
O013660,2025-06-02,C00028,P012,S014,0,4,44036
O013661,2024-09-28,C08246,P020,S044,30,2,27958
O013662,2024-06-09,C08513,P098,S017,5,3,23600
O013663,2025-01-22,C03631,P035,S006,10,9,71814
O013664,2025-07-15,C06904,P086,S020,0,4,46408
O013665,2025-04-19,C06774,P063,S048,0,1,8088
O013666,2024-07-22,C05922,P017,S010,0,3,19149
O013667,2024-10-24,C00332,P028,S014,0,3,1434
O013668,2024-06-19,C01718,P087,S027,0,11,87780
O013669,2025-03-01,C00317,P080,S004,10,5,102267
O013670,2026-01-26,C06245,P087,S019,20,6,38304
O013671,2025-05-07,C03552,P037,S048,25,3,44793
O013672,2024-12-24,C06099,P100,S048,5,2,27356
O013673,2026-01-03,C02918,P023,S045,0,6,13416
O013674,2025-06-23,C07793,P095,S002,10,3,9865
O013675,2024-08-05,C09555,P015,S040,5,3,31512
O013676,2025-01-09,C08340,P013,S027,15,5,64668
O013677,2025-10-12,C07464,P014,S047,15,5,32164
O013678,2024-03-07,C09925,P086,S024,25,5,43507
O013679,2025-11-17,C07575,P009,S042,0,3,3861
O013680,2026-01-19,C02629,P008,S004,0,1,10157
O013681,2025-08-18,C04574,P078,S002,5,4,74369
O013682,2026-01-11,C08049,P071,S046,5,12,136344
O013683,2025-04-16,C01210,P067,S047,20,4,66412
O013684,2024-03-16,C00170,P100,S022,0,2,28796
O013685,2025-02-20,C09760,P023,S021,10,7,14086
O013686,2025-10-22,C04397,P081,S014,5,3,35969
O013687,2024-03-13,C03436,P041,S020,0,1,17459
O013688,2024-08-19,C01878,P089,S034,0,3,14076
O013689,2024-09-02,C04053,P087,S020,0,8,63840
O013690,2024-03-15,C03036,P075,S033,5,2,6317
O013691,2024-07-16,C03249,P032,S009,10,1,4136
O013692,2025-08-11,C03874,P065,S046,5,2,43570
O013693,2025-10-07,C08715,P027,S042,15,10,63010
O013694,2024-10-27,C03553,P092,S038,20,5,9700
O013695,2024-04-06,C05606,P090,S013,20,4,45696
O013696,2024-07-05,C02707,P064,S013,0,1,2120
O013697,2024-06-06,C02533,P073,S040,0,2,44088
O013698,2025-04-01,C00822,P094,S005,10,5,88614
O013699,2025-08-18,C03509,P067,S033,10,1,18678
O013700,2024-09-27,C00195,P095,S049,0,3,10962
O013701,2024-08-29,C00466,P053,S050,20,2,476
O013702,2025-10-10,C03026,P010,S046,0,4,36124
O013703,2025-03-04,C08146,P051,S001,0,3,24120
O013704,2025-07-12,C02538,P032,S027,0,1,4596
O013705,2025-04-02,C00100,P065,S039,0,5,114660
O013706,2025-04-22,C08308,P046,S006,5,5,87495
O013707,2025-09-11,C05715,P072,S004,0,5,53835
O013708,2025-02-20,C06276,P010,S040,10,5,40639
O013709,2025-12-16,C09464,P088,S009,10,1,6555
O013710,2025-11-26,C02691,P083,S026,10,1,12890
O013711,2024-07-30,C01435,P062,S002,10,4,34070
O013712,2024-09-02,C01903,P071,S024,30,7,58603
O013713,2024-04-11,C03024,P073,S005,15,2,37474
O013714,2025-07-07,C07058,P054,S001,5,2,42991
O013715,2024-07-13,C06814,P096,S050,0,6,115320
O013716,2024-07-20,C06063,P083,S035,0,1,14323
O013717,2024-11-15,C02594,P039,S007,15,1,2603
O013718,2025-06-03,C06519,P029,S004,10,1,15348
O013719,2024-10-02,C04940,P016,S038,0,1,9198
O013720,2024-09-17,C04394,P044,S050,20,3,28137
O013721,2024-04-13,C07140,P067,S021,5,4,78865
O013722,2024-04-29,C07225,P069,S009,0,2,48774
O013723,2025-06-07,C02927,P070,S026,25,10,88612
O013724,2024-04-27,C06863,P017,S001,5,4,24255
O013725,2025-12-15,C06005,P081,S043,5,1,11989
O013726,2024-11-11,C01827,P100,S020,10,2,25916
O013727,2025-11-21,C06553,P042,S011,0,4,94956
O013728,2025-03-21,C01026,P096,S032,0,9,172980
O013729,2026-01-29,C00786,P040,S013,10,4,49867
O013730,2025-09-15,C01801,P014,S028,5,1,7189
O013731,2025-12-30,C05187,P032,S010,10,2,8272
O013732,2025-12-03,C07237,P043,S002,10,4,43401
O013733,2024-07-16,C08553,P077,S005,0,1,4773
O013734,2025-10-18,C06602,P047,S007,10,4,37224
O013735,2025-10-29,C03398,P023,S033,15,3,5701
O013736,2025-12-12,C01227,P060,S007,0,2,49044
O013737,2024-10-12,C02641,P012,S002,0,1,11009
O013738,2024-07-24,C05051,P086,S047,10,3,31325
O013739,2025-04-10,C03650,P094,S014,15,3,50214
O013740,2025-08-23,C05912,P058,S021,10,1,9537
O013741,2024-06-01,C05638,P022,S050,15,1,2815
O013742,2025-11-29,C03204,P064,S018,15,1,1802
O013743,2025-11-23,C09993,P074,S014,10,10,107685
O013744,2026-01-30,C07236,P012,S043,0,2,22018
O013745,2024-04-02,C07294,P100,S013,0,2,28796
O013746,2024-12-05,C09609,P092,S019,5,2,4607
O013747,2024-05-21,C07851,P087,S021,5,9,68229
O013748,2025-04-03,C08528,P024,S030,0,3,10056
O013749,2025-12-25,C07856,P092,S035,20,5,9700
O013750,2025-12-18,C05939,P072,S032,5,4,40914
O013751,2024-06-30,C01962,P020,S044,0,5,99850
O013752,2024-11-24,C06948,P003,S018,0,1,7577
O013753,2025-04-28,C00844,P071,S007,0,8,95680
O013754,2026-01-09,C09833,P023,S050,5,11,23366
O013755,2025-12-13,C04141,P059,S012,20,5,58072
O013756,2024-06-02,C01125,P099,S010,5,10,182827
O013757,2025-09-22,C06563,P033,S038,0,5,40285
O013758,2025-10-11,C04712,P046,S003,5,3,52497
O013759,2024-03-29,C00765,P035,S046,0,11,97526
O013760,2024-08-11,C09893,P022,S048,5,1,3146
O013761,2024-09-14,C05576,P034,S009,20,5,82796
O013762,2025-10-10,C07404,P036,S007,10,1,14704
O013763,2024-09-14,C04630,P026,S026,15,9,44630
O013764,2025-08-14,C09285,P041,S046,25,2,26188
O013765,2025-08-05,C01605,P010,S045,5,11,94373
O013766,2024-07-22,C09462,P007,S048,0,1,15179
O013767,2025-08-31,C06507,P042,S018,10,3,64095
O013768,2024-03-28,C00531,P011,S044,10,5,95616
O013769,2024-12-14,C02791,P081,S047,10,1,11358
O013770,2025-12-25,C01253,P072,S039,10,9,87212
O013771,2024-07-30,C03942,P071,S018,0,5,59800
O013772,2024-10-23,C05629,P072,S046,0,5,53835
O013773,2025-08-06,C08850,P097,S018,5,7,98619
O013774,2024-12-13,C05234,P006,S021,0,4,5080
O013775,2024-05-07,C06387,P046,S015,0,1,18420
O013776,2024-07-14,C09361,P005,S006,5,2,10180
O013777,2024-07-22,C05793,P080,S043,10,1,20453
O013778,2024-08-29,C02487,P045,S018,5,1,5821
O013779,2025-01-22,C02844,P014,S023,0,1,7568
O013780,2025-01-01,C07790,P034,S032,0,6,124194
O013781,2024-03-05,C09923,P056,S035,5,2,39432
O013782,2024-04-02,C03239,P058,S035,15,1,9007
O013783,2024-08-15,C07701,P050,S002,0,7,4193
O013784,2024-04-03,C05285,P098,S024,15,4,28155
O013785,2025-05-05,C02690,P089,S026,15,5,19941
O013786,2025-10-07,C03333,P086,S044,10,4,41767
O013787,2025-08-19,C01199,P067,S048,15,1,17640
O013788,2024-09-05,C06955,P082,S042,10,5,91930
O013789,2024-05-14,C07264,P056,S026,0,1,20754
O013790,2024-12-21,C09573,P020,S044,0,1,19970
O013791,2026-02-06,C07051,P013,S004,5,1,14455
O013792,2025-09-12,C05262,P098,S022,0,2,16562
O013793,2025-07-11,C09383,P085,S016,10,4,28486
O013794,2024-12-26,C07871,P093,S030,0,10,86400
O013795,2025-01-07,C01343,P073,S002,0,2,44088
O013796,2024-10-16,C01655,P086,S037,5,4,44087
O013797,2024-05-15,C04754,P095,S018,10,10,32886
O013798,2025-11-27,C07137,P045,S019,0,1,6128
O013799,2025-02-08,C05982,P031,S030,15,2,12308
O013800,2024-10-03,C09181,P070,S009,15,10,100427
O013801,2025-10-20,C01078,P041,S031,0,1,17459
O013802,2025-01-02,C00122,P046,S018,0,3,55260
O013803,2025-08-13,C03196,P002,S045,5,5,39914
O013804,2024-11-20,C02215,P007,S005,10,1,13661
O013805,2025-06-12,C02992,P012,S010,0,1,11009
O013806,2026-01-10,C09026,P064,S038,10,2,3816
O013807,2025-11-10,C09871,P043,S022,5,12,137438
O013808,2024-07-19,C02070,P051,S049,5,4,30552
O013809,2025-08-31,C05396,P083,S040,15,2,24349
O013810,2026-02-04,C01963,P020,S016,0,4,79880
O013811,2025-04-28,C04024,P013,S023,15,5,64668
O013812,2025-12-26,C08600,P047,S030,20,5,41360
O013813,2025-03-04,C06443,P085,S010,10,3,21365
O013814,2024-04-25,C06421,P026,S011,10,8,42004
O013815,2025-11-12,C02370,P097,S028,0,10,148300
O013816,2024-08-11,C02320,P058,S030,5,2,20134
O013817,2025-07-06,C03240,P022,S037,0,2,6624
O013818,2025-04-04,C07957,P059,S025,10,2,26132
O013819,2024-04-22,C05556,P075,S027,10,2,5985
O013820,2025-05-28,C01893,P015,S008,5,2,21008
O013821,2024-03-09,C06408,P045,S047,10,4,22060
O013822,2024-06-14,C03839,P047,S010,5,5,49115
O013823,2024-08-07,C07510,P082,S038,5,2,38815
O013824,2025-04-03,C01490,P031,S034,10,1,6516
O013825,2025-09-28,C04010,P098,S029,5,5,39334
O013826,2026-01-02,C01822,P029,S017,0,3,51162
O013827,2025-02-13,C01273,P041,S027,10,4,62852
O013828,2024-11-15,C08889,P081,S050,5,2,23979
O013829,2025-03-13,C04837,P018,S023,5,4,87920
O013830,2025-03-08,C04215,P096,S027,10,3,51894
O013831,2025-03-12,C01770,P010,S038,10,7,56895
O013832,2024-04-26,C02842,P009,S010,10,4,4633
O013833,2025-07-02,C07942,P052,S016,15,11,128431
O013834,2025-09-02,C02365,P027,S050,0,5,37065
O013835,2025-10-24,C05364,P026,S006,5,8,44338
O013836,2025-06-19,C01118,P085,S001,25,5,29673
O013837,2024-10-12,C07448,P029,S025,0,4,68216
O013838,2025-06-11,C00813,P020,S049,20,2,31952
O013839,2024-11-13,C00038,P073,S017,0,1,22044
O013840,2025-06-13,C02461,P068,S033,0,2,24232
O013841,2024-09-20,C04339,P015,S032,0,1,11057
O013842,2025-05-01,C05484,P052,S014,5,10,130492
O013843,2025-08-07,C03720,P087,S004,0,6,47880
O013844,2025-07-09,C07232,P080,S032,5,5,107948
O013845,2024-07-28,C09047,P001,S017,5,4,58702
O013846,2025-09-06,C02355,P019,S025,30,1,13699
O013847,2026-01-10,C04043,P026,S014,5,9,49880
O013848,2025-08-28,C09990,P059,S006,10,2,26132
O013849,2025-02-11,C00175,P004,S011,0,3,777
O013850,2024-03-15,C09905,P062,S028,10,5,42588
O013851,2025-01-18,C06741,P092,S009,0,4,9700
O013852,2025-10-24,C00672,P057,S008,0,4,95224
O013853,2024-08-11,C00694,P060,S030,30,2,34330
O013854,2024-04-26,C08740,P035,S044,0,5,44330
O013855,2024-09-21,C05977,P035,S038,15,9,67824
O013856,2024-08-28,C01123,P040,S016,5,4,52637
O013857,2025-03-11,C03298,P021,S020,5,4,33497
O013858,2024-12-26,C03987,P027,S010,0,7,51891
O013859,2025-03-05,C02597,P047,S035,10,2,18612
O013860,2024-08-08,C04369,P013,S007,5,4,57820
O013861,2025-02-09,C03024,P054,S010,10,2,40728
O013862,2024-03-18,C08976,P006,S021,15,1,1079
O013863,2024-08-23,C09402,P031,S030,10,2,13032
O013864,2026-02-02,C09132,P087,S044,0,3,23940
O013865,2025-06-20,C01529,P033,S006,0,4,32228
O013866,2025-06-24,C00094,P009,S034,5,5,6113
O013867,2026-01-28,C09523,P069,S012,0,2,48774
O013868,2024-06-18,C09954,P044,S042,25,3,26379
O013869,2025-08-08,C06661,P058,S011,10,1,9537
O013870,2024-07-29,C05050,P038,S004,15,1,20184
O013871,2025-12-03,C02222,P044,S023,0,2,23448
O013872,2026-01-11,C02743,P068,S033,5,1,11510
O013873,2025-10-07,C01097,P032,S033,5,1,4366
O013874,2024-08-03,C08192,P003,S014,0,2,15154
O013875,2024-04-22,C05004,P098,S002,0,1,8281
O013876,2025-08-25,C02104,P059,S003,0,3,43554
O013877,2024-03-29,C02743,P012,S044,10,2,19816
O013878,2024-06-17,C04730,P100,S018,0,2,28796
O013879,2025-08-14,C04300,P046,S035,5,3,52497
O013880,2024-06-30,C03663,P032,S004,5,2,8732
O013881,2024-08-08,C08208,P031,S008,0,1,7240
O013882,2025-10-28,C00126,P013,S007,0,4,60864
O013883,2025-09-19,C05998,P049,S037,0,5,93495
O013884,2024-08-12,C05675,P086,S044,10,3,31325
O013885,2024-04-17,C04175,P091,S026,5,1,807
O013886,2024-06-04,C08981,P069,S011,10,1,21948
O013887,2024-11-12,C05499,P064,S050,10,2,3816
O013888,2025-12-31,C06408,P026,S017,5,6,33253
O013889,2024-05-02,C02353,P049,S005,25,11,154266
O013890,2025-01-24,C09704,P083,S046,5,2,27213
O013891,2024-12-23,C06884,P023,S050,15,8,15204
O013892,2025-12-05,C04221,P092,S013,5,2,4607
O013893,2025-02-07,C04838,P066,S020,0,10,11780
O013894,2025-03-05,C08273,P003,S035,10,2,13638
O013895,2024-06-17,C07016,P077,S018,5,5,22671
O013896,2024-06-06,C09837,P100,S014,0,1,14398
O013897,2025-11-11,C00175,P021,S013,15,5,37463
O013898,2024-11-01,C08868,P046,S022,0,1,18420
O013899,2024-07-09,C08540,P039,S013,0,1,3063
O013900,2025-11-14,C09583,P078,S005,10,3,52841
O013901,2025-12-31,C01559,P038,S046,0,2,47494
O013902,2025-11-06,C01439,P028,S025,5,7,3178
O013903,2025-01-28,C02926,P069,S015,5,1,23167
O013904,2025-02-27,C06987,P045,S044,0,5,30640
O013905,2025-01-20,C04820,P062,S015,5,5,44954
O013906,2025-09-02,C05372,P017,S015,5,5,30319
O013907,2025-09-28,C04704,P040,S022,0,2,27704
O013908,2025-10-16,C06713,P035,S036,5,3,25268
O013909,2024-06-30,C06378,P082,S021,10,4,73544
O013910,2025-02-17,C00358,P057,S017,0,3,71418
O013911,2024-09-21,C03398,P085,S013,15,5,33630
O013912,2024-03-02,C09281,P025,S030,15,5,84600
O013913,2024-10-14,C00293,P095,S016,0,12,43848
O013914,2024-02-29,C05444,P015,S016,15,3,28195
O013915,2025-07-27,C09183,P019,S050,0,4,78280
O013916,2024-02-16,C02577,P051,S046,0,3,24120
O013917,2024-09-07,C06279,P013,S035,25,3,34236
O013918,2025-01-21,C00820,P096,S048,5,9,164331
O013919,2025-03-29,C04226,P095,S049,15,10,31059
O013920,2024-09-29,C03621,P078,S002,0,2,39142
O013921,2025-03-21,C07930,P025,S008,20,1,15924
O013922,2025-06-18,C06713,P083,S048,20,1,11458
O013923,2025-11-17,C04689,P023,S027,5,5,10621
O013924,2025-07-20,C01925,P083,S037,15,2,24349
O013925,2025-12-03,C05752,P081,S005,5,2,23979
O013926,2024-05-27,C05615,P059,S028,10,3,39198
O013927,2026-01-28,C04635,P016,S042,10,1,8278
O013928,2025-12-01,C04357,P096,S041,15,7,114359
O013929,2024-06-11,C03645,P095,S046,10,8,26308
O013930,2025-09-07,C03208,P051,S005,25,4,24120
O013931,2025-05-05,C02657,P010,S023,0,10,90310
O013932,2024-10-04,C09877,P072,S042,15,5,45759
O013933,2024-08-31,C01251,P055,S038,0,5,99005
O013934,2024-03-24,C00228,P062,S010,0,4,37856
O013935,2024-06-07,C03899,P045,S026,0,4,24512
O013936,2025-11-08,C02874,P066,S007,10,6,6361
O013937,2024-06-28,C09452,P025,S018,5,3,56732
O013938,2024-05-19,C05140,P058,S019,10,1,9537
O013939,2025-04-20,C06568,P091,S002,10,2,1530
O013940,2024-07-19,C06557,P064,S025,0,1,2120
O013941,2024-12-28,C03461,P044,S044,5,2,22275
O013942,2025-03-21,C02515,P024,S024,5,5,15922
O013943,2025-05-09,C04285,P051,S003,5,2,15276
O013944,2025-12-06,C05505,P063,S006,0,1,8088
O013945,2025-06-20,C06063,P024,S046,5,4,12737
O013946,2024-12-08,C03170,P048,S027,0,4,66356
O013947,2024-07-20,C06414,P020,S021,10,3,53919
O013948,2024-11-18,C00665,P032,S018,5,2,8732
O013949,2024-08-25,C05338,P034,S033,10,11,204920
O013950,2024-06-02,C01184,P093,S046,0,12,103680
O013951,2025-10-14,C06740,P052,S016,5,10,130492
O013952,2026-01-21,C02633,P038,S021,20,2,37995
O013953,2024-03-23,C03066,P014,S037,5,3,21568
O013954,2024-09-26,C01890,P024,S002,20,4,10726
